,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y5 dGP
Teddy Blueger 2021,Teddy Blueger,2021,C,26.131,72,185,,,28.0,81,62,7.5
Teddy Blueger 2022,Teddy Blueger,2022,C,27.13,72,185,,28.0,81.0,62,65,8.0
Teddy Blueger 2023,Teddy Blueger,2023,C,28.129,72,185,28.0,81.0,62.0,65,63,4.0
Brock McGinn 2017,Brock McGinn,2017,L,22.662,72,187,,,,21,57,36.0
Brock McGinn 2018,Brock McGinn,2018,L,23.661,72,187,,,21.0,57,80,41.0
Brock McGinn 2019,Brock McGinn,2019,L,24.66,72,187,,21.0,57.0,80,82,29.333333333333336
Brock McGinn 2020,Brock McGinn,2020,L,25.66,72,187,21.0,57.0,80.0,82,80,20.0
Brock McGinn 2021,Brock McGinn,2021,L,26.662,72,187,57.0,80.0,82.0,80,54,-20.75
Brock McGinn 2022,Brock McGinn,2022,L,27.661,72,187,80.0,82.0,80.0,54,64,-10.0
Brock McGinn 2023,Brock McGinn,2023,L,28.661,72,187,82.0,80.0,54.0,64,75,5.0
Charles Hudon 2018,Charles Hudon,2018,L,23.275,70,190,,,3.0,3,72,69.0
Dominic Toninato 2020,Dominic Toninato,2020,C,25.564,74,191,,,37.0,2,54,34.5
Dominic Toninato 2022,Dominic Toninato,2022,C,27.565,74,191,37.0,2.0,54.0,2,77,53.25
Andreas Athanasiou 2017,Andreas Athanasiou,2017,C,22.155,74,190,,,,37,64,27.0
Andreas Athanasiou 2018,Andreas Athanasiou,2018,C,23.155,74,190,,,37.0,64,71,20.5
Andreas Athanasiou 2019,Andreas Athanasiou,2019,C,24.154,74,190,,37.0,64.0,71,76,18.666666666666664
Andreas Athanasiou 2020,Andreas Athanasiou,2020,C,25.153,74,190,37.0,64.0,71.0,76,64,2.0
Andreas Athanasiou 2021,Andreas Athanasiou,2021,C,26.155,74,190,64.0,71.0,76.0,64,68,-0.75
Andreas Athanasiou 2023,Andreas Athanasiou,2023,C,28.154,74,190,76.0,64.0,68.0,28,81,22.0
Josh Anderson 2017,Josh Anderson,2017,R,22.404,75,218,,,6.0,12,78,69.0
Josh Anderson 2018,Josh Anderson,2018,R,23.404,75,218,,6.0,12.0,78,63,31.0
Josh Anderson 2019,Josh Anderson,2019,R,24.403,75,218,6.0,12.0,78.0,63,82,42.25
Josh Anderson 2021,Josh Anderson,2021,R,26.405,75,218,78.0,63.0,82.0,30,76,12.75
Josh Anderson 2022,Josh Anderson,2022,R,27.404,75,218,63.0,82.0,30.0,76,69,6.25
Josh Anderson 2023,Josh Anderson,2023,R,28.403,75,218,82.0,30.0,76.0,69,69,4.75
Vinnie Hinostroza 2018,Vinnie Hinostroza,2018,C,23.497,70,183,,,7.0,49,50,22.0
Vinnie Hinostroza 2019,Vinnie Hinostroza,2019,C,24.496,70,183,,7.0,49.0,50,72,36.666666666666664
Vinnie Hinostroza 2020,Vinnie Hinostroza,2020,C,25.496,70,183,7.0,49.0,50.0,72,80,35.5
Vinnie Hinostroza 2022,Vinnie Hinostroza,2022,C,27.497,70,183,50.0,72.0,80.0,36,62,2.5
Connor Brown 2017,Connor Brown,2017,R,22.714,72,181,,,,7,82,75.0
Connor Brown 2018,Connor Brown,2018,R,23.713,72,181,,,7.0,82,82,37.5
Connor Brown 2019,Connor Brown,2019,R,24.713,72,181,,7.0,82.0,82,82,25.0
Connor Brown 2020,Connor Brown,2020,R,25.712,72,181,7.0,82.0,82.0,82,83,19.75
Connor Brown 2021,Connor Brown,2021,R,26.714,72,181,82.0,82.0,82.0,83,82,-0.25
Connor Brown 2022,Connor Brown,2022,R,27.713,72,181,82.0,82.0,83.0,82,64,-18.25
Alexander Kerfoot 2019,Alexander Kerfoot,2019,C,24.14,71,186,,,,79,78,-1.0
Alexander Kerfoot 2020,Alexander Kerfoot,2020,C,25.14,71,186,,,79.0,78,76,-2.5
Alexander Kerfoot 2021,Alexander Kerfoot,2021,C,26.142,71,186,,79.0,78.0,76,82,4.333333333333329
Alexander Kerfoot 2022,Alexander Kerfoot,2022,C,27.141,71,186,79.0,78.0,76.0,82,82,3.25
Alexander Kerfoot 2023,Alexander Kerfoot,2023,C,28.14,71,186,78.0,76.0,82.0,82,82,2.5
Liam O'Brien 2023,Liam O'Brien,2023,C,28.176,73,213,,,17.0,39,56,28.0
Jayson Megna 2017,Jayson Megna,2017,C,26.665,73,195,,36.0,12.0,6,58,40.0
Jayson Megna 2023,Jayson Megna,2023,C,32.663,73,195,,9.0,10.0,20,55,42.0
Dominik Kubalik 2021,Dominik Kubalik,2021,L,25.115,74,190,,,,80,80,0.0
Dominik Kubalik 2022,Dominik Kubalik,2022,L,26.114,74,190,,,80.0,80,78,-2.0
Dominik Kubalik 2023,Dominik Kubalik,2023,L,27.114,74,190,,80.0,80.0,78,81,1.6666666666666714
Andreas Johnsson 2019,Andreas Johnsson,2019,L,23.861,70,195,,,,9,73,64.0
Andreas Johnsson 2020,Andreas Johnsson,2020,L,24.86,70,195,,,9.0,73,50,9.0
Andreas Johnsson 2021,Andreas Johnsson,2021,L,25.862,70,195,,9.0,73.0,50,73,29.0
Andreas Johnsson 2022,Andreas Johnsson,2022,L,26.862,70,195,9.0,73.0,50.0,73,71,19.75
Tyler Motte 2019,Tyler Motte,2019,"C, L",23.563,70,192,,,33.0,46,74,34.5
Tyler Motte 2022,Tyler Motte,2022,"C, L",26.563,70,192,46.0,74.0,40.0,35,58,9.25
Tyler Motte 2023,Tyler Motte,2023,"C, L",27.563,70,192,74.0,40.0,35.0,58,62,10.25
John Hayden 2019,John Hayden,2019,C,23.628,75,223,,,12.0,47,54,24.5
John Hayden 2020,John Hayden,2020,C,24.628,75,223,,12.0,47.0,54,50,12.333333333333336
John Hayden 2022,John Hayden,2022,C,26.629,75,223,47.0,54.0,50.0,42,55,6.75
Pavel Buchnevich 2018,Pavel Buchnevich,2018,L,22.459,73,196,,,,41,74,33.0
Pavel Buchnevich 2019,Pavel Buchnevich,2019,L,23.459,73,196,,,41.0,74,64,6.5
Pavel Buchnevich 2020,Pavel Buchnevich,2020,L,24.458,73,196,,41.0,74.0,64,80,20.333333333333336
Pavel Buchnevich 2021,Pavel Buchnevich,2021,L,25.46,73,196,41.0,74.0,64.0,80,79,14.25
Pavel Buchnevich 2022,Pavel Buchnevich,2022,L,26.459,73,196,74.0,64.0,80.0,79,73,-1.25
Pavel Buchnevich 2023,Pavel Buchnevich,2023,L,27.459,73,196,64.0,80.0,79.0,73,63,-11.0
Jake Guentzel 2018,Jake Guentzel,2018,L,22.988,71,180,,,,40,82,42.0
Jake Guentzel 2019,Jake Guentzel,2019,L,23.987,71,180,,,40.0,82,82,21.0
Jake Guentzel 2021,Jake Guentzel,2021,L,25.988,71,180,40.0,82.0,82.0,46,82,19.5
Jake Guentzel 2022,Jake Guentzel,2022,L,26.988,71,180,82.0,82.0,46.0,82,76,3.0
Jake Guentzel 2023,Jake Guentzel,2023,L,27.987,71,180,82.0,46.0,82.0,76,78,6.5
Mattias Janmark 2019,Mattias Janmark,2019,C,25.813,73,205,,73.0,,81,81,4.0
Mattias Janmark 2020,Mattias Janmark,2020,C,26.813,73,205,73.0,,81.0,81,73,-5.333333333333329
Mattias Janmark 2021,Mattias Janmark,2021,C,27.815,73,205,,81.0,81.0,73,82,3.6666666666666714
Mattias Janmark 2022,Mattias Janmark,2022,C,28.814,73,205,81.0,81.0,73.0,82,67,-12.25
Mattias Janmark 2023,Mattias Janmark,2023,C,29.813,73,205,81.0,73.0,82.0,67,66,-9.75
Anthony Duclair 2016,Anthony Duclair,2016,L,20.099,71,197,,,,18,81,63.0
Anthony Duclair 2017,Anthony Duclair,2017,L,21.101,71,197,,,18.0,81,58,8.5
Anthony Duclair 2018,Anthony Duclair,2018,L,22.101,71,197,,18.0,81.0,58,56,3.6666666666666643
Anthony Duclair 2019,Anthony Duclair,2019,L,23.1,71,197,18.0,81.0,58.0,56,74,20.75
Anthony Duclair 2020,Anthony Duclair,2020,L,24.099,71,197,81.0,58.0,56.0,74,77,9.75
Anthony Duclair 2021,Anthony Duclair,2021,L,25.101,71,197,58.0,56.0,74.0,77,62,-4.25
Anthony Duclair 2022,Anthony Duclair,2022,L,26.101,71,197,56.0,74.0,77.0,62,74,6.75
Carter Verhaeghe 2021,Carter Verhaeghe,2021,C,25.134,74,180,,,,61,62,1.0
Carter Verhaeghe 2022,Carter Verhaeghe,2022,C,26.134,74,180,,,61.0,62,78,16.5
Carter Verhaeghe 2023,Carter Verhaeghe,2023,C,27.133,74,180,,61.0,62.0,78,81,14.0
Oliver Bjorkstrand 2018,Oliver Bjorkstrand,2018,R,22.478,72,175,,,12.0,26,82,63.0
Oliver Bjorkstrand 2019,Oliver Bjorkstrand,2019,R,23.478,72,175,,12.0,26.0,82,77,37.0
Oliver Bjorkstrand 2020,Oliver Bjorkstrand,2020,R,24.477,72,175,12.0,26.0,82.0,77,57,7.75
Oliver Bjorkstrand 2021,Oliver Bjorkstrand,2021,R,25.479,72,175,26.0,82.0,77.0,57,82,21.5
Oliver Bjorkstrand 2022,Oliver Bjorkstrand,2022,R,26.478,72,175,82.0,77.0,57.0,82,80,5.5
Oliver Bjorkstrand 2023,Oliver Bjorkstrand,2023,R,27.478,72,175,77.0,57.0,82.0,80,81,7.0
Miles Wood 2017,Miles Wood,2017,L,21.052,74,195,,,,1,60,59.0
Miles Wood 2018,Miles Wood,2018,L,22.051,74,195,,,1.0,60,76,45.5
Miles Wood 2019,Miles Wood,2019,L,23.051,74,195,,1.0,60.0,76,63,17.333333333333336
Miles Wood 2020,Miles Wood,2020,L,24.05,74,195,1.0,60.0,76.0,63,80,30.0
Miles Wood 2021,Miles Wood,2021,L,25.052,74,195,60.0,76.0,63.0,80,80,10.25
Miles Wood 2023,Miles Wood,2023,L,27.051,74,195,63.0,80.0,80.0,3,76,19.5
Nicholas Paul 2023,Nicholas Paul,2023,L,27.535,75,223,,,,80,80,0.0
Andrew Copp 2016,Andrew Copp,2016,C,21.233,73,199,,,,1,77,76.0
Andrew Copp 2017,Andrew Copp,2017,C,22.235,73,199,,,1.0,77,64,25.0
Andrew Copp 2018,Andrew Copp,2018,C,23.234,73,199,,1.0,77.0,64,82,34.666666666666664
Andrew Copp 2019,Andrew Copp,2019,C,24.233,73,199,1.0,77.0,64.0,82,69,13.0
Andrew Copp 2020,Andrew Copp,2020,C,25.233,73,199,77.0,64.0,82.0,69,74,1.0
Andrew Copp 2021,Andrew Copp,2021,C,26.235,73,199,64.0,82.0,69.0,74,80,7.75
Andrew Copp 2022,Andrew Copp,2022,C,27.234,73,199,82.0,69.0,74.0,80,72,-4.25
Andrew Copp 2023,Andrew Copp,2023,C,28.233,73,199,69.0,74.0,80.0,72,82,8.25
Andre Burakovsky 2016,Andre Burakovsky,2016,L,20.641,75,209,,,,53,79,26.0
Andre Burakovsky 2017,Andre Burakovsky,2017,L,21.643,75,209,,,53.0,79,64,-2.0
Andre Burakovsky 2018,Andre Burakovsky,2018,L,22.643,75,209,,53.0,79.0,64,56,-9.333333333333329
Andre Burakovsky 2019,Andre Burakovsky,2019,L,23.642,75,209,53.0,79.0,64.0,56,76,13.0
Andre Burakovsky 2020,Andre Burakovsky,2020,L,24.641,75,209,79.0,64.0,56.0,76,68,-0.75
Andre Burakovsky 2021,Andre Burakovsky,2021,L,25.643,75,209,64.0,56.0,76.0,68,77,11.0
Andre Burakovsky 2022,Andre Burakovsky,2022,L,26.643,75,209,56.0,76.0,68.0,77,80,10.75
Michael McCarron 2022,Michael McCarron,2022,R,26.572,78,232,18.0,,,8,51,38.0
Jason Dickinson 2019,Jason Dickinson,2019,C,23.245,74,200,,1.0,10.0,27,67,54.333333333333336
Jason Dickinson 2020,Jason Dickinson,2020,C,24.244,74,200,1.0,10.0,27.0,67,76,49.75
Jason Dickinson 2021,Jason Dickinson,2021,C,25.246,74,200,10.0,27.0,67.0,76,74,29.0
Jason Dickinson 2022,Jason Dickinson,2022,C,26.246,74,200,27.0,67.0,76.0,74,62,1.0
Jason Dickinson 2023,Jason Dickinson,2023,C,27.245,74,200,67.0,76.0,74.0,62,78,8.25
Ryan Hartman 2017,Ryan Hartman,2017,R,22.032,72,197,,,5.0,3,76,72.0
Ryan Hartman 2018,Ryan Hartman,2018,R,23.031,72,197,,5.0,3.0,76,78,50.0
Ryan Hartman 2019,Ryan Hartman,2019,R,24.031,72,197,5.0,3.0,76.0,78,83,42.5
Ryan Hartman 2020,Ryan Hartman,2020,R,25.03,72,197,3.0,76.0,78.0,83,81,21.0
Ryan Hartman 2021,Ryan Hartman,2021,R,26.032,72,197,76.0,78.0,83.0,81,74,-5.5
Ryan Hartman 2022,Ryan Hartman,2022,R,27.032,72,197,78.0,83.0,81.0,74,82,3.0
Ryan Hartman 2023,Ryan Hartman,2023,R,28.031,72,197,83.0,81.0,74.0,82,59,-21.0
Adam Erne 2019,Adam Erne,2019,L,23.45,73,212,,,26.0,23,65,40.5
Adam Erne 2020,Adam Erne,2020,L,24.45,73,212,,26.0,23.0,65,66,28.0
Adam Erne 2021,Adam Erne,2021,L,25.452,73,212,26.0,23.0,65.0,66,65,20.0
Adam Erne 2022,Adam Erne,2022,L,26.451,73,212,23.0,65.0,66.0,65,79,24.25
Adam Erne 2023,Adam Erne,2023,L,27.45,73,212,65.0,66.0,65.0,79,61,-7.75
J.T. Compher 2018,J.T. Compher,2018,L,22.484,72,190,,,,21,69,48.0
J.T. Compher 2019,J.T. Compher,2019,L,23.483,72,190,,,21.0,69,66,21.0
J.T. Compher 2020,J.T. Compher,2020,L,24.483,72,190,,21.0,69.0,66,79,27.0
J.T. Compher 2021,J.T. Compher,2021,L,25.485,72,190,21.0,69.0,66.0,79,70,11.25
J.T. Compher 2022,J.T. Compher,2022,L,26.484,72,190,69.0,66.0,79.0,70,70,-1.0
J.T. Compher 2023,J.T. Compher,2023,L,27.483,72,190,66.0,79.0,70.0,70,82,10.75
Nic Petan 2017,Nic Petan,2017,C,21.531,69,175,,,,26,54,28.0
Artturi Lehkonen 2018,Artturi Lehkonen,2018,L,22.246,71,179,,,,73,66,-7.0
Artturi Lehkonen 2019,Artturi Lehkonen,2019,L,23.245,71,179,,,73.0,66,82,12.5
Artturi Lehkonen 2020,Artturi Lehkonen,2020,L,24.244,71,179,,73.0,66.0,82,82,8.333333333333329
Artturi Lehkonen 2021,Artturi Lehkonen,2021,L,25.246,71,179,73.0,66.0,82.0,82,68,-7.75
Artturi Lehkonen 2022,Artturi Lehkonen,2022,L,26.246,71,179,66.0,82.0,82.0,68,74,-0.5
Artturi Lehkonen 2023,Artturi Lehkonen,2023,L,27.245,71,179,82.0,82.0,68.0,74,64,-12.5
William Carrier 2019,William Carrier,2019,L,23.782,74,218,,,41.0,37,54,15.0
William Carrier 2020,William Carrier,2020,L,24.781,74,218,,41.0,37.0,54,83,39.0
William Carrier 2021,William Carrier,2021,L,25.783,74,218,41.0,37.0,54.0,83,76,22.25
William Carrier 2022,William Carrier,2022,L,26.782,74,218,37.0,54.0,83.0,76,63,0.5
William Carrier 2023,William Carrier,2023,L,27.782,74,218,54.0,83.0,76.0,63,56,-13.0
Tyler Bertuzzi 2019,Tyler Bertuzzi,2019,L,23.601,73,186,,,7.0,48,73,45.5
Tyler Bertuzzi 2020,Tyler Bertuzzi,2020,L,24.6,73,186,,7.0,48.0,73,83,40.333333333333336
Tyler Bertuzzi 2022,Tyler Bertuzzi,2022,L,26.602,73,186,48.0,73.0,83.0,13,68,13.75
Tyler Bertuzzi 2023,Tyler Bertuzzi,2023,L,27.601,73,186,73.0,83.0,13.0,68,50,-9.25
Zach Sanford 2020,Zach Sanford,2020,L,24.893,76,206,,39.0,,60,68,18.5
Zach Sanford 2021,Zach Sanford,2021,L,25.895,76,206,39.0,,60.0,68,76,20.333333333333336
Zach Sanford 2022,Zach Sanford,2022,L,26.895,76,206,,60.0,68.0,76,80,12.0
Nathan MacKinnon 2015,Nathan MacKinnon,2015,C,19.083,72,200,,,,82,64,-18.0
Nathan MacKinnon 2016,Nathan MacKinnon,2016,C,20.083,72,200,,,82.0,64,72,-1.0
Nathan MacKinnon 2017,Nathan MacKinnon,2017,C,21.085,72,200,,82.0,64.0,72,82,9.333333333333329
Nathan MacKinnon 2018,Nathan MacKinnon,2018,C,22.084,72,200,82.0,64.0,72.0,82,74,-1.0
Nathan MacKinnon 2019,Nathan MacKinnon,2019,C,23.083,72,200,64.0,72.0,82.0,74,82,9.0
Nathan MacKinnon 2020,Nathan MacKinnon,2020,C,24.083,72,200,72.0,82.0,74.0,82,81,3.5
Nathan MacKinnon 2021,Nathan MacKinnon,2021,C,25.085,72,200,82.0,74.0,82.0,81,70,-9.75
Nathan MacKinnon 2022,Nathan MacKinnon,2022,C,26.084,72,200,74.0,82.0,81.0,70,65,-11.75
Nathan MacKinnon 2023,Nathan MacKinnon,2023,C,27.084,72,200,82.0,81.0,70.0,65,71,-3.5
Aleksander Barkov 2015,Aleksander Barkov,2015,C,19.081,75,215,,,,54,71,17.0
Aleksander Barkov 2016,Aleksander Barkov,2016,C,20.08,75,215,,,54.0,71,66,3.5
Aleksander Barkov 2017,Aleksander Barkov,2017,C,21.082,75,215,,54.0,71.0,66,61,-2.6666666666666643
Aleksander Barkov 2018,Aleksander Barkov,2018,C,22.081,75,215,54.0,71.0,66.0,61,79,16.0
Aleksander Barkov 2019,Aleksander Barkov,2019,C,23.081,75,215,71.0,66.0,61.0,79,82,12.75
Aleksander Barkov 2020,Aleksander Barkov,2020,C,24.08,75,215,66.0,61.0,79.0,82,77,5.0
Aleksander Barkov 2021,Aleksander Barkov,2021,C,25.082,75,215,61.0,79.0,82.0,77,73,-1.75
Aleksander Barkov 2022,Aleksander Barkov,2022,C,26.081,75,215,79.0,82.0,77.0,73,67,-10.75
Aleksander Barkov 2023,Aleksander Barkov,2023,C,27.081,75,215,82.0,77.0,73.0,67,68,-6.75
Jonathan Drouin 2017,Jonathan Drouin,2017,L,21.515,71,198,,,70.0,21,73,27.5
Jonathan Drouin 2018,Jonathan Drouin,2018,L,22.514,71,198,,70.0,21.0,73,77,22.333333333333336
Jonathan Drouin 2019,Jonathan Drouin,2019,L,23.513,71,198,70.0,21.0,73.0,77,81,20.75
Jonathan Drouin 2021,Jonathan Drouin,2021,L,25.515,71,198,73.0,77.0,81.0,31,64,-1.5
Jonathan Drouin 2023,Jonathan Drouin,2023,L,27.513,71,198,81.0,31.0,64.0,34,58,5.5
Elias Lindholm 2015,Elias Lindholm,2015,C,19.831,73,202,,,,58,81,23.0
Elias Lindholm 2016,Elias Lindholm,2016,C,20.83,73,202,,,58.0,81,82,12.5
Elias Lindholm 2017,Elias Lindholm,2017,C,21.832,73,202,,58.0,81.0,82,72,-1.6666666666666714
Elias Lindholm 2018,Elias Lindholm,2018,C,22.832,73,202,58.0,81.0,82.0,72,81,7.75
Elias Lindholm 2019,Elias Lindholm,2019,C,23.831,73,202,81.0,82.0,72.0,81,81,2.0
Elias Lindholm 2020,Elias Lindholm,2020,C,24.83,73,202,82.0,72.0,81.0,81,82,3.0
Elias Lindholm 2021,Elias Lindholm,2021,C,25.832,73,202,72.0,81.0,81.0,82,82,3.0
Elias Lindholm 2022,Elias Lindholm,2022,C,26.832,73,202,81.0,81.0,82.0,82,82,0.5
Elias Lindholm 2023,Elias Lindholm,2023,C,27.831,73,202,81.0,82.0,82.0,82,80,-1.75
Sean Monahan 2015,Sean Monahan,2015,C,19.97,74,196,,,,75,81,6.0
Sean Monahan 2016,Sean Monahan,2016,C,20.97,74,196,,,75.0,81,81,3.0
Sean Monahan 2017,Sean Monahan,2017,C,21.972,74,196,,75.0,81.0,81,82,3.0
Sean Monahan 2018,Sean Monahan,2018,C,22.971,74,196,75.0,81.0,81.0,82,74,-5.75
Sean Monahan 2019,Sean Monahan,2019,C,23.971,74,196,81.0,81.0,82.0,74,78,-1.5
Sean Monahan 2020,Sean Monahan,2020,C,24.97,74,196,81.0,82.0,74.0,78,82,3.25
Sean Monahan 2021,Sean Monahan,2021,C,25.972,74,196,82.0,74.0,78.0,82,73,-6.0
Sean Monahan 2022,Sean Monahan,2022,C,26.971,74,196,74.0,78.0,82.0,73,65,-11.75
Bo Horvat 2016,Bo Horvat,2016,C,20.491,72,215,,,,68,82,14.0
Bo Horvat 2017,Bo Horvat,2017,C,21.493,72,215,,,68.0,82,81,6.0
Bo Horvat 2018,Bo Horvat,2018,C,22.492,72,215,,68.0,82.0,81,64,-13.0
Bo Horvat 2019,Bo Horvat,2019,C,23.491,72,215,68.0,82.0,81.0,64,82,8.25
Bo Horvat 2020,Bo Horvat,2020,C,24.491,72,215,82.0,81.0,64.0,82,81,3.75
Bo Horvat 2021,Bo Horvat,2021,C,25.493,72,215,81.0,64.0,82.0,81,82,5.0
Bo Horvat 2022,Bo Horvat,2022,C,26.492,72,215,64.0,82.0,81.0,82,70,-7.25
Bo Horvat 2023,Bo Horvat,2023,C,27.492,72,215,82.0,81.0,82.0,70,79,0.25
Valeri Nichushkin 2016,Valeri Nichushkin,2016,R,20.578,76,210,,,79.0,8,79,35.5
Valeri Nichushkin 2020,Valeri Nichushkin,2020,R,24.578,76,210,79.0,,,57,76,8.0
Valeri Nichushkin 2021,Valeri Nichushkin,2021,R,25.58,76,210,,,57.0,76,80,13.5
Valeri Nichushkin 2022,Valeri Nichushkin,2022,R,26.58,76,210,,57.0,76.0,80,62,-9.0
Valeri Nichushkin 2023,Valeri Nichushkin,2023,R,27.579,76,210,57.0,76.0,80.0,62,53,-15.75
Max Domi 2017,Max Domi,2017,C,21.586,70,194,,,,81,59,-22.0
Max Domi 2018,Max Domi,2018,C,22.585,70,194,,,81.0,59,82,12.0
Max Domi 2019,Max Domi,2019,C,23.584,70,194,,81.0,59.0,82,82,8.0
Max Domi 2020,Max Domi,2020,C,24.584,70,194,81.0,59.0,82.0,82,83,7.0
Max Domi 2021,Max Domi,2021,C,25.586,70,194,59.0,82.0,82.0,83,79,2.5
Max Domi 2022,Max Domi,2022,C,26.585,70,194,82.0,82.0,83.0,79,72,-9.5
Max Domi 2023,Max Domi,2023,C,27.585,70,194,82.0,83.0,79.0,72,80,1.0
Alex Wennberg 2022,Alex Wennberg,2022,C,27.026,74,190,,,,82,80,-2.0
Alex Wennberg 2023,Alex Wennberg,2023,C,28.025,74,190,,,82.0,80,82,1.0
Curtis Lazar 2016,Curtis Lazar,2016,C,20.66,72,203,,,,67,76,9.0
Curtis Lazar 2018,Curtis Lazar,2018,C,22.662,72,203,,67.0,76.0,37,65,5.0
Curtis Lazar 2021,Curtis Lazar,2021,C,25.663,72,203,37.0,65.0,1.0,44,73,36.25
Curtis Lazar 2022,Curtis Lazar,2022,C,26.662,72,203,65.0,1.0,44.0,73,70,24.25
Anthony Mantha 2017,Anthony Mantha,2017,R,22.043,77,234,,,,10,60,50.0
Anthony Mantha 2018,Anthony Mantha,2018,R,23.042,77,234,,,10.0,60,80,45.0
Anthony Mantha 2019,Anthony Mantha,2019,R,24.042,77,234,,10.0,60.0,80,67,17.0
Anthony Mantha 2020,Anthony Mantha,2020,R,25.041,77,234,10.0,60.0,80.0,67,50,-4.25
Anthony Mantha 2021,Anthony Mantha,2021,R,26.043,77,234,60.0,80.0,67.0,50,82,17.75
Anthony Mantha 2023,Anthony Mantha,2023,R,28.042,77,234,67.0,50.0,82.0,37,67,8.0
Nathan Walker 2023,Nathan Walker,2023,L,28.647,69,187,3.0,5.0,11.0,30,56,43.75
Conor Sheary 2017,Conor Sheary,2017,L,24.316,69,179,,,,44,61,17.0
Conor Sheary 2018,Conor Sheary,2018,L,25.315,69,179,,,44.0,61,79,26.5
Conor Sheary 2019,Conor Sheary,2019,L,26.314,69,179,,44.0,61.0,79,78,16.666666666666664
Conor Sheary 2020,Conor Sheary,2020,L,27.314,69,179,44.0,61.0,79.0,78,74,8.5
Conor Sheary 2021,Conor Sheary,2021,L,28.316,69,179,61.0,79.0,78.0,74,77,4.0
Conor Sheary 2022,Conor Sheary,2022,L,29.315,69,179,79.0,78.0,74.0,77,71,-6.0
Conor Sheary 2023,Conor Sheary,2023,L,30.314,69,179,78.0,74.0,77.0,71,82,7.0
Ryan Carpenter 2018,Ryan Carpenter,2018,C,26.703,73,198,,,1.0,11,52,46.0
Ryan Carpenter 2019,Ryan Carpenter,2019,C,27.702,73,198,,1.0,11.0,52,68,46.66666666666667
Ryan Carpenter 2020,Ryan Carpenter,2020,C,28.702,73,198,1.0,11.0,52.0,68,81,48.0
Ryan Carpenter 2021,Ryan Carpenter,2021,C,29.704,73,198,11.0,52.0,68.0,81,57,4.0
Ryan Carpenter 2022,Ryan Carpenter,2022,C,30.703,73,198,52.0,68.0,81.0,57,67,2.5
Patrick Brown 2023,Patrick Brown,2023,C,30.342,73,210,,1.0,5.0,44,61,44.33333333333333
Garnet Hathaway 2018,Garnet Hathaway,2018,R,25.857,75,208,,,14.0,26,59,39.0
Garnet Hathaway 2019,Garnet Hathaway,2019,R,26.856,75,208,,14.0,26.0,59,76,43.0
Garnet Hathaway 2020,Garnet Hathaway,2020,R,27.856,75,208,14.0,26.0,59.0,76,77,33.25
Garnet Hathaway 2021,Garnet Hathaway,2021,R,28.858,75,208,26.0,59.0,76.0,77,82,22.5
Garnet Hathaway 2022,Garnet Hathaway,2022,R,29.857,75,208,59.0,76.0,77.0,82,76,2.5
Garnet Hathaway 2023,Garnet Hathaway,2023,R,30.856,75,208,76.0,77.0,82.0,76,84,6.25
Frederick Gaudreau 2019,Frederick Gaudreau,2019,C,25.419,72,184,,,9.0,20,55,40.5
Frederick Gaudreau 2022,Frederick Gaudreau,2022,C,28.42,72,184,20.0,55.0,,27,76,42.0
Frederick Gaudreau 2023,Frederick Gaudreau,2023,C,29.419,72,184,55.0,,27.0,76,82,29.333333333333336
Pierre-Edouard Bellemare 2016,Pierre-Edouard Bellemare,2016,L,30.572,71,198,,,,81,74,-7.0
Pierre-Edouard Bellemare 2017,Pierre-Edouard Bellemare,2017,L,31.574,71,198,,,81.0,74,82,4.5
Pierre-Edouard Bellemare 2018,Pierre-Edouard Bellemare,2018,L,32.573,71,198,,81.0,74.0,82,72,-7.0
Pierre-Edouard Bellemare 2019,Pierre-Edouard Bellemare,2019,L,33.572,71,198,81.0,74.0,82.0,72,76,-1.25
Pierre-Edouard Bellemare 2020,Pierre-Edouard Bellemare,2020,L,34.572,71,198,74.0,82.0,72.0,76,81,5.0
Pierre-Edouard Bellemare 2021,Pierre-Edouard Bellemare,2021,L,35.574,71,198,82.0,72.0,76.0,81,77,-0.75
Pierre-Edouard Bellemare 2022,Pierre-Edouard Bellemare,2022,L,36.573,71,198,72.0,76.0,81.0,77,80,3.5
Pierre-Edouard Bellemare 2023,Pierre-Edouard Bellemare,2023,L,37.573,71,198,76.0,81.0,77.0,80,73,-5.5
Tomas Nosek 2018,Tomas Nosek,2018,L,25.082,75,205,,,6.0,11,67,58.5
Tomas Nosek 2019,Tomas Nosek,2019,L,26.081,75,205,,6.0,11.0,67,68,40.0
Tomas Nosek 2020,Tomas Nosek,2020,L,27.081,75,205,6.0,11.0,67.0,68,79,41.0
Tomas Nosek 2021,Tomas Nosek,2021,L,28.083,75,205,11.0,67.0,68.0,79,55,-1.25
Tomas Nosek 2022,Tomas Nosek,2022,L,29.082,75,205,67.0,68.0,79.0,55,75,7.75
Tomas Nosek 2023,Tomas Nosek,2023,L,30.082,75,205,68.0,79.0,55.0,75,66,-3.25
Sam Reinhart 2016,Sam Reinhart,2016,C,19.902,74,193,,,,9,79,70.0
Sam Reinhart 2017,Sam Reinhart,2017,C,20.904,74,193,,,9.0,79,79,35.0
Sam Reinhart 2018,Sam Reinhart,2018,C,21.903,74,193,,9.0,79.0,79,82,26.333333333333336
